날짜,시간별 예측값,시간별 실제값,시간별 MAPE 평균 (%),하루 평균 MAPE (%)
20230331,"[775322.6666666666, 765378.6666666666, 733865.0, 718117.6666666666, 711658.3333333334, 714848.6666666666, 729901.3333333334, 752164.3333333334, 720147.0, 650406.3333333334, 624189.6666666666, 586373.6666666666, 554879.0, 537315.0, 550636.3333333334, 559347.3333333334, 585502.0, 636205.3333333334, 684495.0, 751828.3333333334, 822094.6666666666, 826545.0, 811365.3333333334, 793230.0]","[778193.0, 691052.0, 662191.0, 646181.0, 638811.0, 642507.0, 665990.0, 698703.0, 674878.0, 599929.0, 571043.0, 544059.0, 524656.0, 515154.0, 534918.0, 553499.0, 565128.0, 601876.0, 653778.0, 716131.0, 799540.0, 818639.0, 811861.0, 797176.0]",5.941249165569406,5.666176808072409
20230401,"[769695.0, 733070.0, 702723.3333333334, 687827.3333333334, 680859.3333333334, 684041.3333333334, 699955.3333333334, 724032.0, 701444.6666666666, 637047.3333333334, 611801.3333333334, 576144.6666666666, 549494.6666666666, 535108.3333333334, 552254.0, 562795.6666666666, 583238.0, 631397.3333333334, 679487.0, 740343.3333333334, 807852.0, 816451.0, 803826.0, 787088.0]","[734674.0, 736526.0, 701425.0, 677568.0, 662547.0, 650822.0, 651474.0, 668859.0, 624706.0, 584773.0, 566464.0, 535896.0, 500907.0, 495890.0, 509192.0, 505156.0, 531186.0, 565816.0, 629078.0, 687286.0, 760556.0, 779194.0, 771971.0, 755087.0]",6.716441620500027,6.351283010531854
20230402,"[749741.3333333334, 729779.0, 699093.3333333334, 680666.6666666666, 670941.0, 668565.0, 679064.3333333334, 698847.0, 675465.6666666666, 623529.0, 602611.6666666666, 566249.6666666666, 537931.6666666666, 527115.6666666666, 545895.3333333334, 551590.3333333334, 570066.0, 613701.6666666666, 667056.6666666666, 723019.6666666666, 786225.6666666666, 796548.0, 785284.0, 768771.0]","[734916.0, 690763.0, 664739.0, 645203.0, 638515.0, 641878.0, 663899.0, 676520.0, 600986.0, 523570.0, 493462.0, 478393.0, 469463.0, 466104.0, 468384.0, 475822.0, 496999.0, 523488.0, 602417.0, 692471.0, 769496.0, 775462.0, 768416.0, 751938.0]",9.236229596102415,8.186164938434848
20230403,"[749261.0, 706113.6666666666, 676118.3333333334, 656317.3333333334, 646624.3333333334, 645069.0, 660454.3333333334, 681360.6666666666, 633523.3333333334, 569424.0, 543656.3333333334, 519449.3333333333, 498342.0, 492382.6666666667, 504164.6666666667, 511492.3333333333, 531104.3333333334, 563726.6666666666, 628424.3333333334, 698629.3333333334, 776530.6666666666, 791098.3333333334, 784082.6666666666, 768067.0]","[705188.0, 696599.0, 669290.0, 650033.0, 640579.0, 643525.0, 661350.0, 675458.0, 640546.0, 600331.0, 578732.0, 555415.0, 528095.0, 512408.0, 522096.0, 523052.0, 541956.0, 595910.0, 646403.0, 710404.0, 772459.0, 773038.0, 748796.0, 725446.0]",2.96066791436788,0.5333404190917096
20230404,"[724926.0, 707962.6666666666, 678484.6666666666, 657601.3333333334, 647213.6666666666, 645408.3333333334, 658907.6666666666, 673612.3333333334, 622079.3333333334, 569558.0, 546219.3333333334, 523234.6666666667, 499488.3333333333, 491467.3333333333, 499890.6666666667, 501343.3333333333, 523380.3333333333, 561738.0, 625966.0, 696720.3333333334, 767503.6666666666, 775898.0, 763061.0, 744157.0]","[686177.0, 661558.0, 621892.0, 596411.0, 578208.0, 577068.0, 593145.0, 619363.0, 633611.0, 651012.0, 669614.0, 680085.0, 664775.0, 652752.0, 670749.0, 670425.0, 682359.0, 710032.0, 740987.0, 754524.0, 764679.0, 750672.0, 729753.0, 700039.0]",13.070672519192408,5.940688261252101
20230405,"[708760.3333333334, 682973.3333333334, 651973.6666666666, 630549.0, 619100.6666666666, 620823.6666666666, 639464.6666666666, 657113.6666666666, 625047.6666666666, 591637.6666666666, 580602.6666666666, 571297.6666666666, 554111.0, 543754.6666666666, 553743.0, 556433.0, 573771.3333333334, 609810.0, 663269.0, 719133.0, 768878.0, 766390.6666666666, 748988.3333333334, 725807.6666666666]","[761563.0, 650100.0, 615790.0, 593205.0, 585282.0, 588433.0, 601228.0, 630336.0, 689000.0, 750028.0, 773667.0, 778353.0, 761164.0, 725361.0, 716000.0, 693773.0, 687960.0, 704718.0, 726325.0, 761943.0, 799139.0, 801051.0, 786577.0, 773888.0]",11.923977073917403,9.386378972965348
20230406,"[717642.6666666666, 669419.0, 635657.3333333334, 613216.3333333334, 601356.3333333334, 603008.6666666666, 618574.3333333334, 641719.0, 654385.6666666666, 667123.6666666666, 674004.3333333334, 671284.3333333334, 651344.6666666666, 630173.6666666666, 636281.6666666666, 629083.3333333334, 637425.0, 670220.0, 704571.6666666666, 742290.3333333334, 778759.0, 774920.3333333334, 755042.0, 733124.3333333334]","[761651.0, 719596.0, 687519.0, 669633.0, 656965.0, 656363.0, 667731.0, 688374.0, 688926.0, 684665.0, 684751.0, 697051.0, 684823.0, 651925.0, 660225.0, 676114.0, 670791.0, 701171.0, 747438.0, 788620.0, 819008.0, 811244.0, 789139.0, 778852.0]",5.486798844073124,5.4683481418349755
20230407,"[736463.6666666666, 677084.6666666666, 641733.6666666666, 619749.6666666666, 606818.3333333334, 607288.0, 620701.3333333334, 646024.3333333334, 670512.3333333334, 695235.0, 709344.0, 718496.3333333334, 703587.3333333334, 676679.3333333334, 682324.6666666666, 680104.0, 680370.0, 705307.0, 738250.0, 768362.3333333334, 794275.3333333334, 787655.6666666666, 768489.6666666666, 750926.3333333334]","[816189.0, 720589.0, 682085.0, 663676.0, 653185.0, 658133.0, 688591.0, 713788.0, 668777.0, 624199.0, 619056.0, 593991.0, 562786.0, 560465.0, 563796.0, 597720.0, 640413.0, 661769.0, 689656.0, 759469.0, 835866.0, 837784.0, 827227.0, 824375.0]",9.927803234836079,1.349633144907382
20230408,"[779801.0, 696761.6666666666, 661798.0, 642171.3333333334, 631810.6666666666, 634309.6666666666, 652516.6666666666, 677499.3333333334, 682234.3333333334, 686297.3333333334, 692491.3333333334, 689798.3333333334, 669591.0, 645917.0, 646673.6666666666, 655869.0, 666388.0, 689219.3333333334, 721139.6666666666, 770010.6666666666, 818004.3333333334, 816693.0, 800981.0, 792371.6666666666]","[827899.0, 780585.0, 748770.0, 733913.0, 728337.0, 729582.0, 749504.0, 753532.0, 653955.0, 554535.0, 517059.0, 510823.0, 485985.0, 492431.0, 496219.0, 503265.0, 517373.0, 549207.0, 624031.0, 728575.0, 832566.0, 854795.0, 848145.0, 840670.0]",17.07107029660714,4.72297051455644
20230409,"[801913.0, 740256.6666666666, 706124.6666666666, 689074.0, 679495.6666666666, 681359.3333333334, 701942.0, 718564.6666666666, 670552.6666666666, 621133.0, 606955.3333333334, 600621.6666666666, 577864.6666666666, 568273.6666666666, 573413.3333333334, 592366.3333333334, 609525.6666666666, 637382.3333333334, 687041.6666666666, 758888.0, 829146.6666666666, 834607.6666666666, 821503.6666666666, 814632.3333333334]","[799013.0, 791247.0, 761832.0, 744372.0, 734802.0, 737878.0, 751685.0, 746270.0, 631821.0, 522632.0, 493212.0, 486189.0, 478901.0, 472640.0, 473867.0, 477711.0, 487599.0, 527371.0, 604927.0, 699478.0, 810084.0, 842863.0, 837282.0, 821989.0]",11.608041139955382,5.00121009608851
20230410,"[814367.0, 764140.3333333334, 730895.6666666666, 713987.0, 705441.3333333334, 708531.0, 729926.6666666666, 737863.3333333334, 651517.6666666666, 567122.0, 543109.0, 530334.3333333334, 509224.0, 508512.0, 511294.0, 526232.0, 548461.6666666666, 579449.0, 639538.0, 729174.0, 826172.0, 845147.3333333334, 837551.3333333334, 829011.3333333334]","[744273.0, 751784.0, 712889.0, 691331.0, 680894.0, 681597.0, 701306.0, 712592.0, 647696.0, 596493.0, 574970.0, 557191.0, 556211.0, 534083.0, 540818.0, 550449.0, 567914.0, 608689.0, 654782.0, 714544.0, 793632.0, 807512.0, 794333.0, 770835.0]",4.39047832352977,0.8790719251953587
20230411,"[790395.0, 774538.6666666666, 741163.6666666666, 723205.3333333334, 714677.6666666666, 716352.3333333334, 734165.0, 737464.6666666666, 644490.6666666666, 557886.6666666666, 528413.6666666666, 518067.6666666667, 507032.3333333333, 499718.0, 503634.6666666667, 510475.0, 524295.3333333334, 561755.6666666666, 627913.3333333334, 714199.0, 812094.0, 835056.6666666666, 826586.6666666666, 811164.6666666666]","[699060.0, 692781.0, 655463.0, 632634.0, 618374.0, 605347.0, 610566.0, 630787.0, 616532.0, 602069.0, 604759.0, 594264.0, 574806.0, 551505.0, 577992.0, 613843.0, 643376.0, 679288.0, 736391.0, 755868.0, 765808.0, 756368.0, 735189.0, 722984.0]",12.860824887198715,1.5226557227560718
20230412,"[747448.6666666666, 745270.6666666666, 710061.3333333334, 689445.6666666666, 678023.3333333334, 674940.6666666666, 687852.3333333334, 696549.6666666666, 632016.3333333334, 573731.3333333334, 557647.0, 545881.3333333334, 536639.3333333334, 519409.3333333333, 530892.3333333334, 547334.3333333334, 566296.3333333334, 605116.0, 665366.6666666666, 723296.6666666666, 789841.3333333334, 802247.6666666666, 788934.6666666666, 771936.0]","[801482.0, 655672.0, 635476.0, 622167.0, 623525.0, 633425.0, 652835.0, 675757.0, 638360.0, 595116.0, 573824.0, 546515.0, 535356.0, 519643.0, 533007.0, 539213.0, 550784.0, 587974.0, 647977.0, 713386.0, 815643.0, 837873.0, 826220.0, 812853.0]",4.298708982430047,1.3618522515900293
20230413,"[748271.6666666666, 700079.0, 667942.6666666666, 648710.6666666666, 640931.0, 640123.0, 654902.3333333334, 673045.3333333334, 634196.0, 597892.6666666666, 584517.6666666666, 565990.0, 555457.6666666666, 535077.0, 550605.6666666666, 567835.0, 587358.0, 625317.0, 679716.6666666666, 727932.6666666666, 791694.3333333334, 800584.3333333334, 785247.3333333334, 768890.6666666666]","[724135.0, 754370.0, 721270.0, 700432.0, 695873.0, 702689.0, 722874.0, 725189.0, 647084.0, 604790.0, 570504.0, 548668.0, 538250.0, 526994.0, 541009.0, 543485.0, 556487.0, 597202.0, 652952.0, 707304.0, 789299.0, 802906.0, 783166.0, 758293.0]",4.0815689673642614,1.1492559273693455
20230414,"[741559.0, 700941.0, 670736.3333333334, 651744.3333333334, 645924.0, 647153.6666666666, 662091.6666666666, 677244.3333333334, 633992.0, 600658.3333333334, 583029.0, 563149.0, 549470.6666666666, 532714.0, 550669.3333333334, 565513.6666666666, 583549.0, 621488.0, 679106.6666666666, 725519.3333333334, 790250.0, 799049.0, 781525.0, 764710.0]","[714857.0, 669491.0, 631129.0, 601503.0, 597358.0, 601097.0, 615210.0, 641385.0, 674391.0, 708189.0, 751503.0, 742940.0, 710881.0, 749078.0, 771437.0, 760411.0, 752939.0, 754644.0, 782493.0, 780331.0, 796691.0, 777646.0, 754775.0, 733156.0]",12.395108235401857,7.917210271139913
20230415,"[746824.6666666666, 693177.6666666666, 662625.0, 641367.3333333334, 638918.6666666666, 645737.0, 663639.6666666666, 680777.0, 653278.3333333334, 636031.6666666666, 631943.6666666666, 612707.6666666666, 594829.0, 598571.6666666666, 615151.0, 614369.6666666666, 620070.0, 646606.6666666666, 694474.0, 733673.6666666666, 800544.3333333334, 806141.6666666666, 788053.6666666666, 768100.6666666666]","[752723.0, 669732.0, 634451.0, 614927.0, 605482.0, 610945.0, 627398.0, 641614.0, 656529.0, 637039.0, 625173.0, 634235.0, 577120.0, 534926.0, 541640.0, 544667.0, 547173.0, 594147.0, 656681.0, 692094.0, 755807.0, 778134.0, 773720.0, 762578.0]",5.358274727707004,4.645952247736073
20230416,"[730571.6666666666, 697864.3333333334, 662283.3333333334, 638954.0, 632904.3333333334, 638243.6666666666, 655160.6666666666, 669396.0, 659334.6666666666, 650006.0, 649060.0, 641947.6666666666, 608750.3333333334, 603666.0, 618028.6666666666, 616187.6666666666, 618866.3333333334, 648664.3333333334, 697375.3333333334, 726576.3333333334, 780599.0, 786228.6666666666, 770553.6666666666, 751342.3333333334]","[766531.0, 718716.0, 689598.0, 656830.0, 641586.0, 639425.0, 664114.0, 661238.0, 590426.0, 533545.0, 549102.0, 522997.0, 495526.0, 488219.0, 483769.0, 489750.0, 498404.0, 552334.0, 620816.0, 691188.0, 782999.0, 801027.0, 794817.0, 781012.0]",10.87394462034336,6.871762142690646
20230417,"[744703.6666666666, 685979.6666666666, 651726.0, 624420.0, 614808.6666666666, 617155.6666666666, 635574.0, 648079.0, 640448.6666666666, 626257.6666666666, 641926.0, 633390.6666666666, 594509.0, 590741.0, 598948.6666666666, 598276.0, 599505.3333333334, 633708.3333333334, 686663.3333333334, 721204.3333333334, 778499.0, 785602.3333333334, 774437.3333333334, 758915.3333333334]","[681216.0, 730393.0, 699951.0, 684815.0, 679977.0, 683715.0, 703616.0, 708149.0, 630185.0, 589058.0, 566019.0, 545884.0, 533838.0, 525548.0, 539036.0, 534907.0, 552088.0, 598068.0, 650763.0, 697350.0, 762649.0, 775066.0, 747643.0, 708298.0]",7.931274080428537,2.300633238005885
20230418,"[733490.0, 706280.3333333334, 674666.6666666666, 652190.6666666666, 642348.3333333334, 644695.0, 665042.6666666666, 670333.6666666666, 625713.3333333334, 586547.3333333334, 580098.0, 567705.3333333334, 535494.6666666666, 516231.0, 521481.6666666667, 523108.0, 532555.0, 581516.3333333334, 642753.3333333334, 693544.0, 767151.6666666666, 784742.3333333334, 772060.0, 750629.3333333334]","[674602.0, 634115.0, 600910.0, 580793.0, 567894.0, 561585.0, 577272.0, 597605.0, 606741.0, 600715.0, 607898.0, 619187.0, 612782.0, 615071.0, 638138.0, 643761.0, 649300.0, 678782.0, 705350.0, 725405.0, 753923.0, 744865.0, 722146.0, 693141.0]",10.497058589701547,0.26993501570844197
20230419,"[707449.6666666666, 694408.0, 663486.3333333334, 640812.6666666666, 629819.0, 628241.6666666666, 648334.0, 655664.0, 609117.3333333334, 574439.3333333334, 574339.6666666666, 562689.3333333334, 547382.0, 542946.0, 553647.6666666666, 556139.3333333334, 566597.3333333334, 609728.0, 658976.3333333334, 704647.6666666666, 766523.6666666666, 773652.6666666666, 754868.6666666666, 727483.6666666666]","[712911.0, 626317.0, 591692.0, 568226.0, 557282.0, 557998.0, 577424.0, 601962.0, 633814.0, 650149.0, 666883.0, 632179.0, 619385.0, 589107.0, 623755.0, 651663.0, 659501.0, 680496.0, 691835.0, 701156.0, 740514.0, 741073.0, 742988.0, 725018.0]",8.695956637785915,1.2348320771458983
20230420,"[689576.3333333334, 663608.3333333334, 630851.0, 611278.0, 601717.6666666666, 601099.3333333334, 619437.3333333334, 635905.3333333334, 623580.0, 613307.3333333334, 613600.0, 599083.3333333334, 588668.3333333334, 576575.3333333334, 600309.6666666666, 610110.3333333334, 620296.3333333334, 652448.6666666666, 682649.3333333334, 707970.3333333334, 752362.0, 753668.0, 737592.3333333334, 708819.0]","[692517.0, 671687.0, 639552.0, 619301.0, 605781.0, 599895.0, 625849.0, 631887.0, 594311.0, 581464.0, 566684.0, 554433.0, 532439.0, 525315.0, 544310.0, 562975.0, 593313.0, 628465.0, 665059.0, 699266.0, 742593.0, 753689.0, 737575.0, 716652.0]",3.6331620174008314,2.7146260584126014
20230421,"[693343.3333333334, 644039.6666666666, 610718.0, 589440.0, 576985.6666666666, 573159.3333333334, 593515.0, 610484.6666666666, 611622.0, 610776.0, 613821.6666666666, 601933.0, 588202.0, 576497.6666666666, 602067.6666666666, 619466.3333333334, 634038.0, 662581.0, 687414.6666666666, 708609.0, 745676.6666666666, 746542.3333333334, 734236.3333333334, 711603.6666666666]","[716697.0, 646923.0, 605296.0, 585106.0, 579347.0, 573495.0, 591081.0, 606803.0, 607356.0, 613167.0, 604527.0, 574743.0, 535209.0, 526750.0, 542273.0, 548498.0, 557865.0, 604839.0, 656432.0, 693328.0, 752650.0, 768734.0, 758562.0, 738962.0]",4.097676375179971,2.3893468319091062
20230422,"[707375.0, 648309.0, 612180.0, 590877.6666666666, 580803.3333333334, 577129.3333333334, 598118.0, 613550.6666666666, 611827.0, 614926.6666666666, 612698.0, 587118.3333333334, 562344.3333333334, 547057.3333333334, 570112.6666666666, 587712.0, 603559.6666666666, 637933.3333333334, 671108.6666666666, 697916.6666666666, 745252.3333333334, 754498.6666666666, 746375.0, 726877.3333333334]","[720119.0, 674708.0, 644183.0, 614287.0, 594639.0, 591414.0, 603934.0, 606418.0, 566798.0, 527092.0, 506713.0, 493580.0, 485978.0, 481411.0, 486403.0, 504534.0, 519257.0, 577492.0, 623858.0, 676654.0, 754591.0, 765645.0, 752360.0, 736597.0]",7.962102202979354,4.803998162477389
20230423,"[709777.6666666666, 664439.3333333334, 629677.0, 606231.3333333334, 593255.6666666666, 588268.0, 606954.6666666666, 615036.0, 589488.3333333334, 573907.6666666666, 559308.0, 540918.6666666666, 517875.3333333333, 511158.6666666667, 524328.6666666666, 538669.0, 556811.6666666666, 603598.6666666666, 648449.6666666666, 689749.3333333334, 749944.6666666666, 762689.3333333334, 749499.0, 730737.0]","[679156.0, 679968.0, 651736.0, 634043.0, 621945.0, 622640.0, 629268.0, 612634.0, 560634.0, 559117.0, 537935.0, 563255.0, 534982.0, 493487.0, 489113.0, 510624.0, 542714.0, 570597.0, 628022.0, 678443.0, 720858.0, 732195.0, 716631.0, 697913.0]",3.9427650655694735,1.3148658079667253
20230424,"[705324.0, 667199.6666666666, 633738.3333333334, 611145.3333333334, 598643.6666666666, 595849.6666666666, 608094.3333333334, 608618.3333333334, 578262.6666666666, 566458.6666666666, 549725.0, 543859.3333333334, 518723.0, 500549.3333333333, 505929.6666666667, 521218.6666666667, 539945.3333333334, 584309.3333333334, 636104.0, 682808.3333333334, 742699.6666666666, 755524.6666666666, 742517.6666666666, 724490.6666666666]","[707910.0, 636971.0, 607116.0, 590908.0, 583208.0, 585293.0, 598940.0, 629084.0, 673734.0, 728680.0, 740707.0, 742492.0, 730762.0, 698071.0, 698819.0, 695222.0, 701271.0, 728774.0, 765835.0, 795650.0, 802903.0, 786608.0, 756332.0, 730768.0]",12.881202292173551,11.930556035799038
20230425,"[702395.0, 663882.3333333334, 634345.0, 613079.3333333334, 599930.6666666666, 599782.3333333334, 610714.0, 616045.3333333334, 600388.6666666666, 604963.0, 595118.3333333334, 599775.6666666666, 583907.3333333334, 557656.3333333334, 558111.6666666666, 570126.6666666666, 587747.3333333334, 625621.0, 672571.6666666666, 716915.6666666666, 759450.6666666666, 761482.6666666666, 741774.3333333334, 721759.3333333334]","[732725.0, 665536.0, 633819.0, 617773.0, 611913.0, 613097.0, 630617.0, 660516.0, 707667.0, 738949.0, 763573.0, 746537.0, 716353.0, 702773.0, 709730.0, 728063.0, 735924.0, 772290.0, 819839.0, 821437.0, 823600.0, 807396.0, 779059.0, 751013.0]",11.18435419076842,11.524764212758141
20230426,"[706597.0, 660825.0, 630890.3333333334, 614241.3333333334, 605688.6666666666, 607010.0, 619608.3333333334, 634078.0, 647345.0, 675582.0, 680738.3333333334, 684094.6666666666, 660699.0, 631443.6666666666, 632554.0, 644636.3333333334, 659969.6666666666, 690553.6666666666, 737898.6666666666, 765176.6666666666, 782453.6666666666, 775399.6666666666, 750674.0, 726564.6666666666]","[807253.0, 715019.0, 695884.0, 682316.0, 674032.0, 679250.0, 697469.0, 693488.0, 613353.0, 581171.0, 577280.0, 548030.0, 539787.0, 537744.0, 542714.0, 537824.0, 552084.0, 575780.0, 642724.0, 721257.0, 818925.0, 846103.0, 832141.0, 817325.0]",13.113416929985473,1.856803352570204
20230427,"[749296.0, 672508.6666666666, 645606.3333333334, 630332.3333333334, 623051.0, 625880.0, 642342.0, 661029.3333333334, 664918.0, 682933.3333333334, 693853.3333333334, 679019.6666666666, 662300.6666666666, 646196.0, 650421.0, 653703.0, 663093.0, 692281.3333333334, 742799.3333333334, 779448.0, 815142.6666666666, 813369.0, 789177.3333333334, 766368.6666666666]","[766480.0, 765585.0, 739298.0, 721496.0, 710170.0, 707796.0, 726507.0, 716142.0, 617945.0, 598832.0, 570769.0, 559048.0, 538947.0, 524710.0, 543510.0, 540385.0, 550207.0, 595907.0, 641913.0, 691571.0, 779369.0, 811971.0, 800214.0, 786795.0]",12.834649577896732,3.9955035644785344
20230428,"[768819.3333333334, 715380.0, 689667.0, 673861.6666666666, 665371.6666666666, 666714.3333333334, 684864.3333333334, 690048.6666666666, 646321.6666666666, 639650.6666666666, 637207.3333333334, 617871.6666666666, 598362.3333333334, 588409.0, 598651.3333333334, 602090.6666666666, 612738.3333333334, 647992.3333333334, 701492.0, 744755.0, 807298.0, 821823.3333333334, 803804.6666666666, 785044.3333333334]","[666646.0, 727602.0, 697276.0, 667169.0, 659802.0, 660157.0, 665609.0, 649340.0, 595396.0, 620595.0, 638511.0, 606463.0, 580316.0, 580335.0, 602977.0, 611222.0, 624962.0, 663967.0, 699292.0, 713584.0, 739292.0, 728984.0, 710419.0, 691877.0]",4.5046518407531435,3.8378345208462603
20230429,"[746793.0, 736068.6666666666, 710819.3333333334, 690327.0, 681334.6666666666, 682401.0, 696528.3333333334, 686323.3333333334, 608898.0, 600199.3333333334, 595520.0, 571180.3333333334, 553016.6666666666, 547596.3333333334, 563067.0, 563143.6666666666, 575751.0, 611884.6666666666, 661309.6666666666, 708804.0, 779195.3333333334, 795686.0, 780924.6666666666, 765332.3333333334]","[722527.0, 621900.0, 591155.0, 574078.0, 563305.0, 563369.0, 572822.0, 587961.0, 607579.0, 610412.0, 636782.0, 658701.0, 657047.0, 662099.0, 677253.0, 668169.0, 665604.0, 684046.0, 718891.0, 739271.0, 761193.0, 769829.0, 765015.0, 743106.0]",11.53966837792762,0.5687630194886344
20230430,"[718551.0, 705029.0, 675909.6666666666, 654247.6666666666, 644425.6666666666, 643774.0, 654979.3333333334, 651147.6666666666, 606973.3333333334, 609946.3333333334, 615354.0, 608070.6666666666, 592103.3333333334, 589048.0, 607913.3333333334, 606592.0, 613591.0, 647973.3333333334, 686698.6666666666, 714808.6666666666, 759951.3333333334, 770261.3333333334, 758549.3333333334, 740592.6666666666]","[742080.0, 694265.0, 665637.0, 647684.0, 651261.0, 650207.0, 661481.0, 652072.0, 555554.0, 504855.0, 482884.0, 481387.0, 471387.0, 467668.0, 471251.0, 478142.0, 492261.0, 531274.0, 595185.0, 648748.0, 721982.0, 757696.0, 759776.0, 756563.0]",11.793813223235022,9.182063043423447
20230501,"[710417.6666666666, 681255.6666666666, 651356.0, 629643.6666666666, 624789.3333333334, 624577.6666666666, 633304.0, 629791.0, 586176.3333333334, 578620.6666666666, 586059.0, 582183.6666666666, 569583.3333333334, 570034.0, 583827.0, 585844.3333333334, 594275.6666666666, 626429.0, 671122.6666666666, 700534.3333333334, 740822.3333333334, 752169.6666666666, 745070.0, 730515.3333333334]","[723991.0, 697313.0, 665456.0, 642950.0, 628166.0, 624575.0, 633735.0, 624914.0, 562419.0, 529946.0, 501249.0, 512520.0, 502296.0, 494582.0, 498980.0, 502841.0, 511321.0, 544158.0, 611433.0, 661769.0, 724407.0, 752836.0, 751441.0, 739857.0]",6.969322486584979,5.089390458090023
20230502,"[729532.6666666666, 671159.3333333334, 640749.3333333334, 621570.6666666666, 614244.0, 612717.0, 622679.3333333334, 621649.0, 575184.0, 548404.3333333334, 540305.0, 550869.3333333334, 543576.6666666666, 541449.6666666666, 549161.3333333334, 549717.3333333334, 556395.3333333334, 586492.6666666666, 641836.3333333334, 683262.6666666666, 735860.6666666666, 760120.3333333334, 758744.0, 746508.6666666666]","[713811.0, 685161.0, 656569.0, 639711.0, 630963.0, 634480.0, 647995.0, 642755.0, 586009.0, 562404.0, 551513.0, 546314.0, 539909.0, 530825.0, 546138.0, 555724.0, 561637.0, 598276.0, 647631.0, 690865.0, 751675.0, 768640.0, 759375.0, 740995.0]",1.8006994313809255,1.2323438807280227
20230503,"[726627.3333333334, 692246.3333333334, 662554.0, 643448.3333333334, 636796.6666666666, 636420.6666666666, 647737.0, 639913.6666666666, 567994.0, 532401.6666666666, 511882.0, 513407.0, 504530.6666666667, 497691.6666666667, 505456.3333333333, 512235.6666666667, 521739.6666666667, 557902.6666666666, 618083.0, 667127.3333333334, 732688.0, 759724.0, 756864.0, 745805.0]","[679368.0, 659741.0, 628898.0, 610518.0, 591958.0, 588878.0, 596054.0, 593509.0, 596053.0, 641487.0, 686105.0, 686962.0, 686280.0, 684047.0, 707349.0, 716462.0, 723114.0, 753076.0, 770354.0, 775127.0, 777674.0, 757196.0, 728089.0, 702098.0]",14.23624456549311,9.480310260107707
20230504,"[705723.3333333334, 680738.3333333334, 650307.6666666666, 631059.6666666666, 617029.0, 615977.6666666666, 625928.0, 620392.6666666666, 581493.6666666666, 577945.6666666666, 579622.3333333334, 581932.0, 576161.6666666666, 569818.0, 584155.6666666666, 591675.6666666666, 598690.6666666666, 631836.6666666666, 676472.6666666666, 709253.6666666666, 751252.0, 759557.3333333334, 746301.6666666666, 727650.0]","[675099.0, 648893.0, 609570.0, 589727.0, 582018.0, 574677.0, 583120.0, 619373.0, 680531.0, 738618.0, 766677.0, 783935.0, 775271.0, 744340.0, 773004.0, 776160.0, 766391.0, 754195.0, 764468.0, 757553.0, 763333.0, 744010.0, 714830.0, 694962.0]",12.350607924480393,8.82531221697925
20230505,"[689426.0, 664598.3333333334, 631679.0, 613318.6666666666, 601646.3333333334, 599345.0, 609056.3333333334, 618545.6666666666, 620864.3333333334, 647503.0, 668098.3333333334, 672403.6666666666, 667153.3333333334, 653070.6666666666, 675497.0, 682782.0, 683714.0, 701849.0, 727484.3333333334, 741181.6666666666, 764227.3333333334, 756615.3333333334, 734098.0, 712685.0]","[656779.0, 632246.0, 599620.0, 578317.0, 561807.0, 561134.0, 567298.0, 584066.0, 610640.0, 647455.0, 669778.0, 683055.0, 683435.0, 682005.0, 690488.0, 683380.0, 676394.0, 680419.0, 712537.0, 726271.0, 735668.0, 725520.0, 702263.0, 680972.0]",3.6153362334812833,2.5763221718330303
20230506,"[670415.3333333334, 646960.0, 612696.0, 592854.0, 578594.3333333334, 574896.3333333334, 582157.3333333334, 598982.6666666666, 629074.6666666666, 675853.3333333334, 707520.0, 717984.0, 714995.3333333334, 703464.0, 723613.6666666666, 725334.0, 721966.3333333334, 729230.0, 749119.6666666666, 752983.6666666666, 758891.6666666666, 742242.0, 715060.6666666666, 692677.3333333334]","[662817.0, 613022.0, 583175.0, 566890.0, 555606.0, 557419.0, 565773.0, 579175.0, 585921.0, 602569.0, 612011.0, 588801.0, 558261.0, 552341.0, 553660.0, 544647.0, 593857.0, 623889.0, 660114.0, 681914.0, 703003.0, 705600.0, 695893.0, 677757.0]",11.948129356360015,11.579855145650415
20230507,"[664898.3333333334, 631387.0, 597455.0, 578311.3333333334, 566477.0, 564410.0, 572063.6666666666, 594204.6666666666, 625697.3333333334, 662880.6666666666, 682822.0, 685263.6666666666, 672322.3333333334, 659562.0, 672384.0, 668062.3333333334, 678880.6666666666, 686167.6666666666, 712373.0, 721912.6666666666, 734001.3333333334, 725043.3333333334, 704328.6666666666, 684563.6666666666]","[693390.0, 626264.0, 594061.0, 575707.0, 563292.0, 561929.0, 568230.0, 586830.0, 614903.0, 658195.0, 681329.0, 684463.0, 664119.0, 690380.0, 664331.0, 672930.0, 671389.0, 670530.0, 685552.0, 707618.0, 742020.0, 747646.0, 728770.0, 711828.0]",1.666475791768539,0.128339743660499
