¿œΩ√,Power Demand,Predicted,MAPE
2023-07-12 23:00:00,871585.0,818172.9770114942,6.128148486780495
2023-07-21 22:00:00,865715.0,818172.9770114942,5.491648289391518
2023-07-19 16:00:00,865470.0,818172.9770114942,5.464894564630291
2023-07-23 01:00:00,713637.0,752567.0512820513,5.455161557213437
2023-07-19 14:00:00,857316.0,818172.9770114942,4.565763731052002
2023-07-06 15:00:00,782698.0,818172.9770114942,4.532396532442171
2023-07-04 11:00:00,855926.0,818172.9770114942,4.410781187685124
2023-07-01 14:00:00,786092.0,752567.0512820513,4.264761467862381
2023-07-05 13:00:00,786049.0,818172.9770114942,4.086765203122734
2023-07-17 00:00:00,787351.0,818172.9770114942,3.914642517948694
2023-07-02 17:00:00,783110.0,752567.0512820513,3.9002118116163436
2023-07-25 11:00:00,849529.0,818172.9770114942,3.690989123208952
2023-07-25 10:00:00,843380.0,818172.9770114942,2.9888096692482367
2023-07-06 16:00:00,795497.0,818172.9770114942,2.850542115368659
2023-07-27 00:00:00,841857.0,818172.9770114942,2.8133071279927324
2023-07-22 00:00:00,770020.0,752567.0512820513,2.266557844984383
2023-07-19 13:00:00,835674.0,818172.9770114942,2.0942404560278023
2023-07-01 16:00:00,738073.0,752567.0512820513,1.9637693401670635
2023-07-18 23:00:00,832995.0,818172.9770114942,1.7793651808841324
2023-07-13 00:00:00,805786.0,818172.9770114942,1.5372539373350025
2023-07-24 09:00:00,807548.0,818172.9770114942,1.3157084175175
2023-07-02 15:00:00,743125.0,752567.0512820513,1.27058722046106
2023-07-25 23:00:00,828513.0,818172.9770114942,1.2480218160132404
2023-07-01 15:00:00,761308.0,752567.0512820513,1.1481488067836865
2023-07-23 00:00:00,760278.0,752567.0512820513,1.0142275217681884
2023-07-30 01:00:00,745548.0,752567.0512820513,0.9414620228410849
2023-07-01 17:00:00,758966.0,752567.0512820513,0.8431140153773355
2023-07-02 16:00:00,746365.0,752567.0512820513,0.8309675938784981
2023-07-05 11:00:00,823121.0,818172.9770114942,0.6011294801743338
2023-07-04 23:00:00,814224.0,818172.9770114942,0.48499884693821627
2023-07-16 01:00:00,750076.0,752567.0512820513,0.332106517479729
2023-07-18 09:00:00,820510.0,818172.9770114942,0.28482565581233354
2023-07-21 23:00:00,818866.0,818172.9770114942,0.08463203851494358
